"rowname"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"Nr1i2"	23.1452316298352	8.54815838812307	1.46918066903121	5.81831667698146	5.9443204847606e-09	1.50152519321893e-07
"6720468P15Rik"	10.9913619064546	8.46449628054183	1.51462137096105	5.58852294231855	2.2900912595476e-08	5.08882384095261e-07
"Plxna2"	11.2976484755695	8.39840385421086	1.74979741259104	4.79964354374875	1.58948278088687e-06	2.36772046906908e-05
"Mrgpra2a"	97.7293329230162	8.28209768929768	1.55999033898721	5.30906985915992	1.10186097371885e-07	2.12284219147894e-06
"Brdt"	135.902991245442	8.21797166043752	0.58963321697305	13.9374299545494	3.7520956479686e-44	1.7885392706462e-41
"Pi15"	7.44028693836978	8.20575291616714	2.16342251284185	3.79294976707446	0.000148868279989655	0.001296113777078
"Rian"	69.9628882958534	8.17976785990353	1.44981493028223	5.64193931863511	1.68145365346483e-08	3.81671899189705e-07
"Adamts2"	28.7995979559415	8.12310901935068	1.65249602677743	4.91566024227708	8.84837396622302e-07	1.40442988290953e-05
"Dpp4"	116.051915640742	8.1062325798151	0.845476626002531	9.58776662832408	9.00122745854442e-22	9.78023074668463e-20
"Lpar1"	61.227918152464	7.83380564869639	1.14911358648239	6.81725961719489	9.279348711422e-12	3.59897469576596e-10
"F13a1"	234.622864664034	7.80392802293875	1.03635813593728	7.5301459527607	5.06836376511152e-14	2.62790215287905e-12
"Mtcl1"	7.81620781503134	7.68379606617547	2.43531371602866	3.15515656796188	0.00160411996749541	0.0097950746940825
"Neo1"	45.8550069258736	7.56833384661557	1.25599060000253	6.02578860590224	1.68287024919154e-09	4.81001424996196e-08
"Ms4a6d"	44.362822021436	7.56589363261544	1.28165935746722	5.9032016491238	3.56514066447614e-09	9.46245416020967e-08
"Galnt18"	20.922435899428	7.52769028606865	1.37854978949559	5.46058643904551	4.74564361044398e-08	9.79418654071657e-07
"Fbxo16"	6.55457619158884	7.50270142171677	1.61348454005049	4.64999895287624	3.31936714157591e-06	4.57985884697173e-05
"Psd3"	167.912642972749	7.4115787010887	0.680706946498094	10.8880609184579	1.31408373601336e-27	2.36807504476457e-25
"P4ha2"	84.4668752218338	7.39841007321487	1.35529974167065	5.45887366885718	4.79164533262795e-08	9.8753337629349e-07
"Serpinb8"	33.1632456375981	7.35260329254688	1.46107923144029	5.03230977097588	4.84605381400101e-07	8.14677328890704e-06
"Abcg8"	9.57551859544478	7.34350181345726	1.49271141623279	4.91957235243122	8.67335034073118e-07	1.38259005377545e-05
"F7"	555.674374967547	7.34286479557182	0.347088593050681	21.1555923835839	2.45091646313997e-99	7.24343851516388e-96
"Sfmbt2"	399.554808370823	7.29471176681791	0.800448011558866	9.11328613661181	7.9923671065059e-20	7.33560302688433e-18
"Slc4a5"	98.819129957024	7.27876143728134	0.942738612013973	7.72086911952373	1.15539144923869e-14	6.39446421176034e-13
"Gm10451"	93.7281930779464	7.22213949567793	0.925277309591276	7.80537836691162	5.93232943591649e-15	3.34587908681443e-13
"Zfp551"	18.3720452994167	7.20576667546477	1.32380604320357	5.44321935411855	5.23261456556029e-08	1.06798819661995e-06
"9430069I07Rik"	13.1583040057887	7.20576439229328	1.59167466296148	4.52715907337885	5.97819388453471e-06	7.75253577758809e-05
"Ncmap"	5.39422620095946	7.20576342207287	1.48585111809896	4.84958643184395	1.23719152076878e-06	1.89844019754935e-05
"Tead1"	39.0617216058979	7.14804670795691	1.38145711618875	5.17428056520304	2.28790816172364e-07	4.04891244380722e-06
"Abcc8"	523.891599686274	7.12850394557343	0.545130262025718	13.0766982538884	4.47457757771436e-39	1.62045057777773e-36
"Gphn"	66.511807314852	7.11883642616237	1.1364645358529	6.26401986298655	3.751776541492e-10	1.18969961273878e-08
"Marveld2"	27.1493092568596	7.09884343243674	1.68850690003858	4.20421345762611	2.61991604384357e-05	0.000284038880263216
"Ptprm"	43.5322543302853	7.08860916211422	1.37482381660856	5.15601277522276	2.52263692705879e-07	4.43773879418426e-06
"A730036I17Rik"	22.5851294429366	7.00048886100909	1.1431877329577	6.12365638572515	9.14520082870856e-10	2.70818903097848e-08
"Tcf4"	713.435018566081	6.99318632854022	0.488476652480158	14.3163164360743	1.73055805987081e-46	1.02289825802844e-43
"Echdc2"	47.2344367703977	6.9833750677232	1.29911437517618	5.37548902634238	7.63751037321717e-08	1.51897026628573e-06
"Gm9926"	7.01150340379931	6.96017260712227	1.58140240590375	4.40126597831034	1.07621101421857e-05	0.00012950464297319
"Ccl2"	9.38118478037614	6.92845490477206	2.43868791867793	2.84105844446391	0.00449640711759585	0.023062619915555
"Osmr"	22.8501743887887	6.92196950868035	1.62735296498456	4.2535145463947	2.10441261275477e-05	0.000235048414048959
"Sntb1"	8.67191143730418	6.92196754727932	1.77192131301939	3.90647569754898	9.36520575355927e-05	0.000867646679751381
"Fam49a"	132.523948045076	6.91150973638702	0.652951897080034	10.5850212968136	3.49701220082854e-26	5.38284888454618e-24
"Nxf7"	17.201616871848	6.89516311559467	1.23637647572104	5.57691225204969	2.4482528436748e-08	5.38360599270572e-07
"Unc13c"	8.5009617086293	6.85079404071348	1.70566407206371	4.01649665541972	5.90697018915527e-05	0.000581915323234316
"Fzd1"	67.8789217247306	6.83360109886825	1.46225208216562	4.67333996799482	2.96340627934299e-06	4.12594781828786e-05
"Cbr3"	6.78445357749931	6.79072455335042	1.64880513038926	4.11857315833753	3.8122554414275e-05	0.000395046975161109
"Luzp1"	42.111534968569	6.75853929252719	1.42534318507974	4.74169264165603	2.11939994798269e-06	3.07344190690287e-05
"D630023F18Rik"	156.58485223784	6.73603624936058	0.613183646469177	10.9853488235505	4.49498763418324e-28	8.30280403379073e-26
"Tchh"	49.9307361801163	6.73562636108604	1.18330048153594	5.69223664334446	1.25385906676249e-08	2.92244091948727e-07
"Enox1"	12.0398343985338	6.72201528027669	1.5168313430657	4.43161681159005	9.35291217033922e-06	0.000114032989390349
"C1qtnf6"	21.2785532575831	6.72033482713297	1.59340447006671	4.21759506351303	2.46921731526346e-05	0.000269878877719291
"Nynrin"	6.11635343625609	6.72033011592076	2.21442407436534	3.03479816432488	0.00240696706584084	0.0136588910644893
"Matn2"	40.4768839625337	6.70611277894855	1.27574565487446	5.25662208083985	1.46725390381159e-07	2.73068147816421e-06
"Kcnip3"	186.329225802705	6.6589771811891	0.766367513380608	8.68901286252982	3.65602268599129e-18	2.8890399588713e-16
"Slc4a8"	500.310875193627	6.65184658656389	0.421102204075161	15.7962758736276	3.30047247724303e-56	2.32243246648668e-53
"Pdlim4"	60.2823198874251	6.60653748142214	1.2513616033138	5.27947914010387	1.29551626325052e-07	2.43870621936979e-06
"Msantd3"	24.3277965936618	6.57494169841924	1.14863076228542	5.72415602498502	1.03949186305268e-08	2.48151393543287e-07
"Col6a4"	192.435433550688	6.57302384281901	0.993585822712027	6.61545655399723	3.7040676312507e-11	1.34154429870077e-09
"S1pr3"	23.0868422286781	6.56975832537103	1.20189717379564	5.46615673004991	4.59897738213174e-08	9.57170264447335e-07
"Nrap"	57.8954562587912	6.54152677385938	0.611818268378199	10.6919441800906	1.11019012112906e-26	1.80277795823342e-24
"Clec4a3"	32.4616633362753	6.4858691993999	1.32136860470329	4.90844808656269	9.17999215144817e-07	1.44773472808911e-05
"Spink2"	4.53704472791502	6.48586397877999	2.2320415351936	2.9057989631978	0.0036631672071946	0.0195487980573184
"Scube1"	9.19541422858644	6.48586240581351	2.46193774853506	2.63445426663319	0.00842726557297468	0.0386258385148408
"Dync1i1"	4.74927470318452	6.48586148474717	2.47227606308712	2.62343739907763	0.00870474401310312	0.0395722091850487
"Ephx1"	66.4735556941174	6.39840482540759	1.41363010156982	4.52622282045511	6.00472676752768e-06	7.76306626804519e-05
"Pros1"	28.177377696079	6.30529837999208	1.37054617314692	4.60057348196774	4.21329354220701e-06	5.68599946920127e-05
"S1pr5"	43.8672529548325	6.30529611378681	1.4255342922966	4.42311079281628	9.72898174589828e-06	0.000118130783286063
"Btnl1"	6.01664029927001	6.30529517982999	2.01489561851117	3.12934085612289	0.00175198946728402	0.0105280367811052
"Gm1661"	4.24980382552441	6.30529497342098	2.02454039635008	3.11443277930557	0.00184298945764997	0.0109504846062299
"Adcy6"	80.7672126867459	6.29830380078636	1.13358020023606	5.55611662895559	2.7584259877837e-08	5.98550085484284e-07
"Shisa4"	10.8249376342558	6.25532759337173	1.4458614648436	4.32636718348972	1.51588652121117e-05	0.00017624118901603
"Nlrc5"	144.686254244458	6.18396614597288	0.882453698512082	7.00769474523111	2.4227666678591e-12	1.01997786469954e-10
"Fam83a"	55.6962657515954	6.16163885665574	0.653501171369618	9.42865770805289	4.15370281258615e-21	4.20405934668394e-19
"Rab11fip5"	178.288801924366	6.13602889696818	0.755666199368575	8.12002561725715	4.66085290166997e-16	2.90605161721423e-14
"Pde10a"	7.69525805827098	6.09884822068045	1.60712772996361	3.79487461200022	0.00014771809067588	0.00128713691834304
"Mpzl3"	4.74634742452775	6.09884773685459	1.79064463366988	3.40595091967252	0.000659340312660498	0.0046395580000877
"Asgr2"	8.25601521240562	6.09884712264613	1.51141797201102	4.03518234901712	5.45599078493491e-05	0.000542825143627856
"Cpa6"	5.61078893895378	6.0988460702929	1.80864605262436	3.37205063502803	0.000746107298981112	0.00517616317232107
"Ddx60"	69.5557904160127	6.06603066525467	1.07069942155421	5.66548420886349	1.46609927000843e-08	3.3484619649018e-07
"Meg3"	119.230683873992	6.03847308660066	1.28156714433759	4.71178830799522	2.4555238756776e-06	3.50582379815342e-05
"Wfdc15a"	4.12578914505544	6.0215731281329	1.78774545461169	3.36824972067448	0.000756470443417874	0.0052382210601621
"Mrgpra2b"	16.701524218228	6.02157168873612	1.91642775101305	3.14208124232862	0.00167751482208633	0.0101717835559991
"Ptpdc1"	40.5333414545178	6.00465146687721	0.97247348124199	6.17461718257694	6.63239744365561e-10	2.02119636667877e-08
"Fam110c"	75.1212602280515	5.97671137663687	0.784702188174365	7.61653461237554	2.60576738927267e-14	1.41045511762939e-12
"Maf"	92.3204634511714	5.96017073767794	1.43457690518738	4.15465404198698	3.25780080834631e-05	0.00034459930239752
"Sestd1"	82.3239265242187	5.8979486679922	1.11686719943818	5.28079674195738	1.28623320346084e-07	2.42741609802564e-06
"Akap2"	19.3466487655131	5.89604320532576	1.45661407046621	4.04777306829026	5.17072414157234e-05	0.000517317472173423
"Fsd1l"	27.4270735178367	5.89084021883964	1.05807780245409	5.56749248984953	2.58431212716074e-08	5.64526481365335e-07
"Fzd2"	13.8753217711486	5.85784089944932	1.63271484226356	3.58779178569121	0.000333490433010395	0.00260464488826353
"Camk2b"	12.5297990480397	5.85783829797923	1.49440896279692	3.91983616520592	8.86091849568028e-05	0.000829245045032726
"Cd163"	64.2481894789352	5.8578359051428	1.39197361884684	4.20829520461433	2.5730457992112e-05	0.000279778497240205
"Zfp36l3"	3.88101673351539	5.85783390471727	2.20760419406962	2.6534801485037	0.00796664565259729	0.0368610123451759
"Uaca"	44.0026285779578	5.85298410309254	1.08125322759083	5.41314832986322	6.19261502603109e-08	1.24670670626242e-06
"Plekha6"	205.935742520102	5.84902996964967	0.678909878040792	8.61532606732558	6.97428239080091e-18	5.25811075963597e-16
"Ambp"	54.9819696999925	5.84548769211906	0.609259064984346	9.59442054796387	8.43899435772405e-22	9.23726071289543e-20
"C4b"	121.685591696645	5.84126288528085	0.656302804464309	8.9002558659621	5.57180921617578e-19	4.62554071839492e-17
"Serinc2"	98.4236104911601	5.82893252641986	1.27160927978908	4.58390216166613	4.56377844014977e-06	6.10240629327872e-05
"Slc41a2"	14.0475534186898	5.82053005483389	1.29440435894664	4.49668607387147	6.90207777732897e-06	8.7697337330688e-05
"Ms4a6c"	348.367818503406	5.81966348270043	0.510451471423252	11.4010122577841	4.13285467008374e-30	8.72445620854678e-28
"Pde7b"	71.7389818482238	5.77201393391755	1.58361707659956	3.64482930830195	0.000267569328397792	0.00216413353351624
"Sowahd"	14.1553269481331	5.75853806557718	1.84005721563534	3.12954293847262	0.00175078482741997	0.0105253650914503
"Xlr"	590.529073614222	5.75070018574514	1.187969163093	4.84078237415912	1.29328943088699e-06	1.9694499254581e-05
"Tspan9"	73.0645551345726	5.7427934510479	0.762583008575859	7.53071257353701	5.04641626534921e-14	2.62573567440371e-12
"Pcdhgb4"	4.6664306772486	5.73961531539669	1.77270266338522	3.23777666381801	0.00120465073266006	0.00779042620416531
"0610040J01Rik"	41.4254515995483	5.73212508784421	1.19921477730516	4.77989864394872	1.75383589632888e-06	2.59164330400519e-05
"Fgf23"	15.05770845188	5.72033887148224	1.5448187018408	3.70291922583919	0.00021313275699996	0.00176440490206633
"1700019D03Rik"	2.9235817797078	5.72033509849343	1.90180196889156	3.00785002437843	0.0026310294451333	0.0147267886783086
"Fcrls"	5.12373151097372	5.72033493529352	1.86988854174301	3.05918497685499	0.00221940067031647	0.0127561585784778
"Irg1"	29.0701098737343	5.72033431080282	1.93097341866464	2.96240966111211	0.00305241366649778	0.016724329532754
"Blnk"	35.8098917364151	5.72033406845722	1.59279358197816	3.59138442870476	0.000328926032987808	0.00257716860522844
"Ptgds"	3.59256176602675	5.72033394621346	2.01316933498215	2.84145692407151	0.00449079183225797	0.0230548033026507
"Kcnk12"	269.203940536221	5.70364852520289	1.59642837142574	3.5727556759149	0.000353244312197479	0.00273579203424641
"Fam167b"	28.8321136039413	5.69716318539726	1.04570977484584	5.44813037272904	5.09020428304673e-08	1.04179984335985e-06
"9330175E14Rik"	10.2858182771944	5.68454004237937	1.54662602076315	3.67544575486611	0.000237434488067323	0.0019488164013483
"Npr1"	21.3527029986927	5.66685481933823	1.12791322551887	5.02419396379655	5.05551243018277e-07	8.47960353925208e-06
"Il1r1"	36.7696975687127	5.63171385750672	1.16266421440389	4.8438008048559	1.27378638080958e-06	1.94855365816987e-05
"Phkg1"	26.2928499047047	5.6279503827618	0.805939167383184	6.98309576023619	2.88745449486339e-12	1.20530833532758e-10
"Sncaip"	14.9268930891511	5.62240033386852	1.50733118362335	3.73003650090571	0.000191452033103327	0.00160652282405898
"Ramp1"	908.835984058906	5.61314956918206	0.314227379247814	17.8633369969816	2.27615102937084e-71	3.73718708455699e-68
"Csf1r"	842.835116069838	5.61226939528785	0.613467462141637	9.14843857520205	5.77623623258866e-20	5.36826684333098e-18
"Phyhip"	17.6506762033251	5.60653513527702	1.73905385315833	3.2238996653812	0.00126457698708545	0.00810700830289012
"Pdgfra"	12.4267801467703	5.60653475360086	1.95731156667508	2.86440587643631	0.00417792298664374	0.021769100131747
"Pcp4l1"	160.555748969416	5.5717608530637	0.491985200179229	11.3250578493701	9.86137487459108e-30	2.02391022946989e-27
"Prkaa2"	5.3008968979095	5.56833400362344	1.74309419869521	3.19451123627834	0.00140067832564903	0.0088075845183471
"Pid1"	12.9597599924387	5.56833217985696	1.67467006514363	3.32503237249862	0.000884082691921315	0.00597898853021569
"Tktl1"	6.29867832646433	5.56833119584197	2.08061127893905	2.67629578490096	0.0074440915981549	0.0348215706065005
"Gstm7"	15.0154158712554	5.56395596367336	1.19060637516592	4.67321196973936	2.96525450566536e-06	4.12594781828786e-05
"Eps8l1"	42.9740086862008	5.55905258199823	0.615294891653919	9.03477772593794	1.64336063946542e-19	1.45412815385512e-17
"Pvrl1"	10.4409265975734	5.52407646045603	1.57081420618956	3.51669627043684	0.000436953473591962	0.00327925925813531
"Tbc1d21"	52.1343966681215	5.52407423268119	1.36225786899565	4.05508704218674	5.01156374561653e-05	0.00050343900386795
"Wnt6"	23.5609986486464	5.49557716668774	0.886511734268058	6.1991025659972	5.67860186044134e-10	1.75183089126809e-08
