"rowname"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"Znhit1"	735.65741272359	-1.00164313781923	0.175237561933968	-5.71591573612891	1.09114801472606e-08	1.94769232641203e-07
"Milr1"	346.224010860661	-1.00208813247759	0.386139721273309	-2.59514387479529	0.0094551330522323	0.0325242790654552
"Arfgap3"	685.444208632992	-1.00227696567938	0.131640779420317	-7.61372706917205	2.66302837998398e-14	1.21990830804768e-12
"Cln5"	1028.685671213	-1.00246441154836	0.214136717538176	-4.68142233183173	2.84891333447781e-06	2.98935272420558e-05
"Zfp322a"	585.598170874042	-1.00392135417241	0.269824226539687	-3.72064942813704	0.0001987111240879	0.00124678899001074
"3830406C13Rik"	701.339585153409	-1.00489024605342	0.183799380242107	-5.46732118862287	4.56887724182008e-08	7.21790818727268e-07
"Tbc1d8b"	418.61408930848	-1.00641652845903	0.255953410780946	-3.93203015106668	8.42314979373574e-05	0.000592298486489465
"Dip2a"	274.150040011084	-1.00648077409112	0.34057127957023	-2.95527202223631	0.00312393479119639	0.0130401937391285
"Map4k1"	1592.50395825305	-1.00659904928666	0.19300887619039	-5.2152992606087	1.83520707290881e-07	2.53685118330315e-06
"Ndufaf3"	431.116299214241	-1.0072666957257	0.27464212687854	-3.6675607896496	0.000244875344287701	0.00149663665733696
"Crat"	584.793813220251	-1.00734577696687	0.284368851378222	-3.5423914120153	0.000396516637121984	0.00226135898406998
"Zfp324"	204.962733173898	-1.00794520865245	0.263069409448841	-3.83148010543759	0.000127374675558961	0.000852073975679154
"Sort1"	7344.54438895083	-1.00815790443249	0.134682736725361	-7.48542782055496	7.13144433992466e-14	3.09649063287219e-12
"Smpd1"	628.102813164065	-1.00897677986968	0.132750313029162	-7.60056045704416	2.94850976254639e-14	1.34632760286594e-12
"Ndufaf2"	217.361563409259	-1.01179785411558	0.315974086675163	-3.2021545335006	0.00136403802100511	0.00650926317215962
"Sla"	2011.94425950622	-1.01273619406173	0.0816289211785717	-12.4065855512934	2.40700323535509e-35	8.51778269911281e-33
"Gmfg"	4781.63227491038	-1.013735238192	0.16577823912538	-6.11500787763408	9.65521939122294e-10	2.10584946814731e-08
"Naip2"	1857.98710540117	-1.01525396835023	0.164262390606607	-6.18068423697589	6.38243625915133e-10	1.44000441024024e-08
"Pard6a"	129.366650295452	-1.01605491387459	0.271155075576234	-3.74713588419972	0.000178865202778946	0.00113944056945814
"G6pdx"	3686.58163911863	-1.01627458089211	0.258033908141603	-3.93853113418876	8.19819574153506e-05	0.000578203591038509
"Tom1"	865.190554600568	-1.01646687605342	0.253641675004108	-4.00749157659897	6.13670495616516e-05	0.000451247057945547
"Edem1"	4531.07911167654	-1.01710208952524	0.145647160926467	-6.98332932173492	2.88265605269568e-12	9.76172163299217e-11
"Alg14"	113.62771219564	-1.01731864838214	0.294501092759562	-3.45437987631748	0.000551559866250825	0.0029821733792133
"Atp6v0e"	2670.24830100281	-1.01757241223343	0.284304947479063	-3.57915829905975	0.000344702632754247	0.00200627704220245
"Pycard"	1437.78975370444	-1.01787803854182	0.156388186041687	-6.50866324563984	7.58224825653911e-11	2.03656022905714e-09
"Ermp1"	1812.97886597876	-1.01877890434778	0.180433371398401	-5.64628869067848	1.63948454897355e-08	2.83011021838056e-07
"Ppil3"	496.626149621637	-1.02247007427287	0.1512983112056	-6.75797413814773	1.39934499713277e-11	4.2324206056441e-10
"Pafah2"	981.630306132524	-1.02332777129558	0.181788840485181	-5.62921116920265	1.81035648581093e-08	3.10613285535196e-07
"Mgst3"	147.435204687922	-1.02402071430909	0.383776648491037	-2.66827259640577	0.00762423710768709	0.0271294812114909
"Mea1"	637.0910905268	-1.0246053849446	0.307317189533268	-3.33403213305671	0.00085596768677311	0.00436620634460302
"Peg13"	641.884544493308	-1.02476142775669	0.233101295031522	-4.3962064973432	1.10159141721054e-05	0.000100925737932784
"Igsf6"	2301.77372512369	-1.02638698772631	0.396419216294488	-2.58914539340554	0.00962144611528146	0.0330241439771603
"H2-K2"	181.250872974462	-1.02740296783012	0.252271584340027	-4.07260679207265	4.64898725851191e-05	0.000353988244455278
"Dock7"	503.751126449109	-1.02743109539656	0.268770017836491	-3.82271468993096	0.000131990471357152	0.000877972331795344
"Cdc42ep3"	621.138762823397	-1.02813432308154	0.251739167017846	-4.08412538764241	4.42431374714006e-05	0.000338154217552741
"Mtmr4"	781.358239913529	-1.02915294605708	0.281578244114242	-3.65494482464182	0.000257237294293543	0.00155855820815742
"Hsp90b1"	14945.4848378761	-1.03040491225833	0.326815173111275	-3.15286742181794	0.00161675216526638	0.00753543855757181
"Nfkbie"	228.763922566274	-1.03159004847828	0.181974386110714	-5.66887500228005	1.43738179285516e-08	2.50260015717895e-07
"Clec12a"	4544.87703014736	-1.03339132084855	0.348850247278299	-2.96227773639544	0.00305372192908792	0.0128007902899208
"1500011K16Rik"	470.670854049782	-1.03434535747143	0.202158402853901	-5.11650934549054	3.11241870877701e-07	4.10589811954693e-06
"Erp29"	2538.72611122867	-1.03447460095158	0.293330598499813	-3.52665083779946	0.000420851365989303	0.00238237069058525
"Tnfsf14"	320.753919040353	-1.03499997644606	0.235774674114094	-4.38978435803165	1.13463120190867e-05	0.000103350737857254
"1190002N15Rik"	272.084490270327	-1.0357001263086	0.362498296011478	-2.85711722704432	0.00427507916407803	0.0169411381767986
"Ccdc91"	516.503644428655	-1.03576630927203	0.200957551754445	-5.1541546969962	2.54777557841114e-07	3.45107782893872e-06
"Haus8"	699.906492861864	-1.03620198815734	0.211552307614378	-4.89808879819049	9.67733029424035e-07	1.14629799426755e-05
"Tmem261"	552.229833973344	-1.03666526977819	0.168968648730271	-6.13525217588173	8.50242136822059e-10	1.8775627841991e-08
"Sowahc"	284.792825759845	-1.03715996309991	0.385545386804949	-2.69011119986405	0.00714282133887113	0.0257268794024735
"6530402F18Rik"	913.123906028574	-1.04021453349306	0.263245294400649	-3.95150285919221	7.76619441904774e-05	0.000551306328995089
"Dnajc4"	272.256037167203	-1.04038331957383	0.28710344819265	-3.62372282925603	0.000290392796236867	0.00172783103435597
"Prdx2"	2032.21955096992	-1.04184635256892	0.238123815667671	-4.37522954034523	1.21304761690907e-05	0.000109437151162191
"Micall2"	400.484339583253	-1.04351639478992	0.24845209272221	-4.20007086016643	2.66831458435574e-05	0.000217318716579721
"Zfp862-ps"	204.657309683541	-1.04427956378892	0.27351824832235	-3.81795207520561	0.000134564056766114	0.00089341192472999
"Coa6"	255.661933228359	-1.0443821871453	0.305161425415873	-3.4223925442805	0.00062072627613881	0.0032895471504099
"Pdia4"	2537.55090545345	-1.04617086933255	0.246669235080046	-4.24118909272599	2.22338718106388e-05	0.000185020843903346
"Snx15"	528.681891031572	-1.04905523364639	0.245635481666416	-4.27078053434908	1.94790024262215e-05	0.000164907463721989
"Sh2d5"	1513.10203683405	-1.05008070241539	0.286412374237461	-3.66632449177904	0.000246061659306063	0.0015006474741393
"Ggh"	305.770945399412	-1.05299701719197	0.241880231159203	-4.35338188716587	1.34053333380517e-05	0.000119041714805598
"Samd1"	1220.40233031026	-1.05363271447888	0.210939838761734	-4.99494415404859	5.88527953961855e-07	7.3139711925637e-06
"Igtp"	203.190746462955	-1.05391812769246	0.382126514997721	-2.75803454177669	0.0058150052943147	0.0217755026299007
"Lgr4"	358.073085175753	-1.05409297986265	0.211844879498905	-4.97577747621744	6.49862688165148e-07	8.02688163261577e-06
"Otogl"	199.679673587733	-1.05607123202694	0.36985443300103	-2.85536994502916	0.0042986724593235	0.0170203380871956
"Mynn"	467.812236850207	-1.05665866489793	0.141608545292482	-7.46182839965964	8.5329972759329e-14	3.6824565988058e-12
"Creb3l2"	476.815934683433	-1.05729347980293	0.339025643193526	-3.11862391836655	0.00181697718691838	0.00831532883311663
"Gatm"	1838.67861217101	-1.05921878486054	0.421257135171452	-2.5144233685904	0.0119227210334346	0.0393027750880921
"Rbbp9"	92.2368802895773	-1.05991859338209	0.326267659630297	-3.24861677857717	0.00115967596448225	0.0056643248023624
"Nxt1"	827.044001731478	-1.06016323882485	0.309611978581267	-3.42416738422987	0.000616686243681762	0.00327426623380171
"Fuca2"	1559.15121614164	-1.06019106233571	0.172702632167981	-6.13882399490303	8.31346127767479e-10	1.84446778033678e-08
"Il10rb"	1243.97206235654	-1.06049246270063	0.113858242163156	-9.31414750968115	1.22935774284348e-20	1.20010750689307e-18
"Trf"	392.122010498733	-1.06078316485956	0.335945506417861	-3.15760486327244	0.00159071013046138	0.00743364209200423
"Wdr47"	118.861774441284	-1.06100440154758	0.220360640627325	-4.81485440651786	1.47307250476789e-06	1.67346238402805e-05
"AI413582"	1004.10577475209	-1.06192490244181	0.163804371709744	-6.48288498870779	8.99850940461454e-11	2.38082057237979e-09
"Ak6"	246.03277606271	-1.0619803038966	0.308144431486914	-3.44637188078378	0.000568167902624618	0.00306028031265277
"Ilf2"	1464.03525128363	-1.06439633029138	0.441939390095061	-2.40846675844494	0.0160196850874676	0.0497823583782884
"Ctsh"	1023.45401769161	-1.06581443835013	0.293764638525564	-3.62812366968184	0.000285488510064002	0.00170366351600166
"Ndufb2"	890.049015103238	-1.06652919957494	0.224051920592977	-4.76018771342045	1.93412986749592e-06	2.13720595428608e-05
"Creb3"	300.03745597395	-1.06844700301776	0.259824500560611	-4.11218726760727	3.91928178706171e-05	0.000304988640439025
"1110012L19Rik"	169.202442566268	-1.06866238644053	0.235640569768615	-4.53513750832418	5.75659678613546e-06	5.5887947536178e-05
"Ttc14"	1887.30547100789	-1.06877570189094	0.101574667211199	-10.5220694414748	6.83554785248734e-26	1.07507977613287e-23
"Hoxb13"	116.786918636626	-1.06982567172424	0.307601102160641	-3.4779643642679	0.000505237088589493	0.00277087601277965
"Hiatl1"	2933.21361190056	-1.06997911858132	0.172009848376535	-6.22045265826352	4.95722627970331e-10	1.14282635161564e-08
"Glce"	972.167389638188	-1.07000146576653	0.262412107366512	-4.07756134617696	4.55105243765225e-05	0.000347278421859664
"Aes"	5216.76831381276	-1.07042710292391	0.113947648851742	-9.39402535910721	5.77499935722632e-21	5.9235591232999e-19
"Zdhhc18"	1420.42565641554	-1.07426681642639	0.173509204856151	-6.19141109727879	5.96279664635387e-10	1.36007997481833e-08
"Gm14005"	249.282030197046	-1.07565372983489	0.275113515332877	-3.90985418703765	9.23518513977426e-05	0.00064206309260071
"Rgcc"	985.617706781185	-1.0778059605795	0.413120408369925	-2.60893903748852	0.00908234209926915	0.0314559707401896
"Ssx2ip"	514.924465512864	-1.07851051085911	0.445001204740784	-2.42361256412183	0.0153669900656211	0.0481238372519615
"Kctd11"	183.603900811037	-1.07852271723985	0.370797434813232	-2.90865743929188	0.0036298435621997	0.0147795820724385
"Slc39a11"	1825.5402636939	-1.0802530539441	0.165401721617767	-6.53108712157482	6.5294001701979e-11	1.77056818791477e-09
"Ethe1"	548.875124826534	-1.08181431667982	0.205212450707982	-5.27167972970241	1.35180819741782e-07	1.91731914172838e-06
"Pfdn4"	406.414147590012	-1.08181595309467	0.266047165169319	-4.06625626853111	4.77743999489259e-05	0.000362793257122879
"Armcx6"	75.9113641956194	-1.08184079890485	0.440893978398651	-2.45374364792677	0.0141377727415166	0.0450214112837271
"Metrn"	620.597595839084	-1.08288892185028	0.307596061888021	-3.52049020134886	0.000430749907930374	0.00242891405204612
"Pcbd2"	491.175576566423	-1.08315850533645	0.196958023742707	-5.49943833083651	3.81002928260732e-08	6.10055441371383e-07
"Amigo1"	109.243207921966	-1.0837220785086	0.395082516249301	-2.74302717517563	0.006087564735113	0.022612776972504
"Rnaseh2c"	1445.61364377181	-1.08416522929447	0.29691408171655	-3.65144429333422	0.000260769666809392	0.00157810800927189
"Gale"	240.563307579574	-1.08730884021387	0.424946857176204	-2.55869368569778	0.010506627362066	0.0354351466071108
"Srp14"	1665.58570710364	-1.08742595524003	0.29721995070669	-3.65865734333947	0.000253540062084732	0.00154028308103407
"H6pd"	3491.61405052077	-1.08838135671772	0.118703144997741	-9.16893446031637	4.77717553193821e-20	4.36263997771518e-18
"Man1a"	593.705581973363	-1.08852825174014	0.271647517006619	-4.00713492151529	6.14597574376052e-05	0.000451694115539617
"Fam105a"	487.276379443005	-1.08871347928779	0.171477789343198	-6.34900580103014	2.16710862979639e-10	5.45826025885549e-09
"Mafb"	76.8312853722623	-1.08939083624507	0.44074998937493	-2.47167524108178	0.0134481621928989	0.0432535187094943
"Ddhd1"	493.0880707272	-1.08992842697032	0.200877836385155	-5.42582719220716	5.76867506631144e-08	8.89494505050527e-07
"Chid1"	655.195642356226	-1.09084894964683	0.13531808031392	-8.06136879208014	7.54448431269081e-16	4.39473973029376e-14
"Abcb9"	275.889253915157	-1.09177954861784	0.267917582229276	-4.07505748422112	4.60029819849619e-05	0.000350847095903629
"Zbtb40"	980.094521808265	-1.09367066849099	0.217405743244414	-5.0305509512757	4.89072392642601e-07	6.23677452059101e-06
"Ftsj1"	332.59040891085	-1.09518410870042	0.251088314877056	-4.36174861118756	1.29027071974833e-05	0.000115447421226534
"Thap11"	638.72022359456	-1.09581183398294	0.164069959543028	-6.67893036016484	2.40692495364665e-11	6.99589788888466e-10
"Wdyhv1"	249.25844482409	-1.09694188638085	0.234100492147606	-4.68577351682455	2.78904551143922e-06	2.93523711631391e-05
"Neu1"	2818.47940940557	-1.09800217253753	0.143182473843443	-7.66855148583403	1.73949538021143e-14	8.15316460493138e-13
"Ccdc132"	479.737134848103	-1.09918458435044	0.267891787099769	-4.10309176048417	4.07665469598522e-05	0.000315053041643452
"Usp47"	3912.16435723724	-1.09998812405454	0.057616114707853	-19.0916747793931	2.96121867426787e-81	4.65733892602907e-78
"Hltf"	1403.79391386291	-1.10008482262331	0.140262323364306	-7.84305290427873	4.39722621335244e-15	2.25517163224651e-13
"Pld4"	1924.84429817016	-1.1024033306713	0.253030373087412	-4.3568023760154	1.31976327201323e-05	0.000117344529619016
"Nprl2"	229.941600623196	-1.10294568053842	0.210975546307718	-5.22783658978998	1.71504985454886e-07	2.38238770276144e-06
"Dpp7"	483.867729468727	-1.1038620757081	0.276118062026678	-3.99779017571638	6.39365876117195e-05	0.000467711833407695
"Slc35b4"	590.200303676631	-1.10421118092215	0.182759479182725	-6.04188185400851	1.52326994959313e-09	3.19435350170234e-08
"Cox19"	334.79959903059	-1.10439629781218	0.250037827307636	-4.4169168709556	1.00118711902588e-05	9.28689624496153e-05
"Kdelr2"	1497.30984195322	-1.10500109160236	0.305402161300043	-3.61818360059592	0.000296677907707001	0.00176004852623328
"Rell1"	1436.22159889096	-1.1062383396788	0.168934600873586	-6.54832304310825	5.81867486576971e-11	1.59002592133147e-09
"Egln1"	912.868391649693	-1.10804171366128	0.153727296544932	-7.20783971724514	5.68464855228805e-13	2.13840869842096e-11
"Manf"	3095.47243236148	-1.10913023039181	0.277039435869753	-4.00351028332754	6.24094870620073e-05	0.000457723465991043
"Qprt"	39.2256678877482	-1.11006931198703	0.400477009452126	-2.7718677621611	0.00557356735879659	0.0210439706491773
"Tmem38b"	1163.24759603365	-1.11034980046861	0.168517342429209	-6.58893490997845	4.42992928404852e-11	1.23679781096069e-09
"Hps3"	1352.01136360035	-1.11103021524385	0.131691614041689	-8.43660565123104	3.26686375078734e-17	2.23393509142004e-15
"Nphp4"	75.4976316716308	-1.1112247421363	0.310891417235092	-3.57431785032522	0.00035114216073128	0.00203622174729671
"Pi16"	1932.18275536631	-1.11247330291935	0.373722808362845	-2.97673376637814	0.00291336882460645	0.0123284710649639
"Arrb1"	2498.99617779135	-1.11330356721006	0.123947745192737	-8.9820396932505	2.6579290748873e-19	2.26644494307408e-17
"Paqr4"	139.483123279219	-1.11374391765063	0.423842957368187	-2.62772778994917	0.00859572696142802	0.0300425963306206
"Fam45a"	467.786552220141	-1.11374929462792	0.214487513318372	-5.19260668090614	2.07369973725722e-07	2.83332237267142e-06
"Ppp1r21"	975.829624630757	-1.1144024558394	0.194760579525061	-5.72190973428483	1.05333270350383e-08	1.88949133016982e-07
"Zbtb18"	2145.74065319022	-1.1148247074263	0.366226728940809	-3.04408340333477	0.00233390426790477	0.0102616944641876
"Gm5141"	75.9054493643019	-1.11521110675629	0.401006557204079	-2.78102960343549	0.00541867956924586	0.0205965116280008
"Enpp5"	91.6122644125024	-1.11673299043077	0.354600138091672	-3.14927398630079	0.00163676660806821	0.00762119451881762
"Rnf5"	1109.33600156973	-1.11698785354387	0.143889818060413	-7.76279981864244	8.30746825274667e-15	4.14057088442356e-13
"Neto2"	1391.5210465375	-1.11811419878372	0.325620408227235	-3.43379644068085	0.0005951909878992	0.003182821470991
"Cyb561a3"	1157.41105134046	-1.12433689047246	0.159062014543719	-7.06854426368045	1.56567412360457e-12	5.52671252359668e-11
"Actl6a"	1387.61660004204	-1.12573454164627	0.244177899994562	-4.61030478872718	4.020790429711e-06	4.05372425445579e-05
"Ptges"	106.721450501018	-1.12801219966155	0.418778896668701	-2.6935746013819	0.00706903237709043	0.0255065392041078
"Taf12"	633.550850566291	-1.12846409169531	0.150197117341167	-7.51322070404351	5.76901460277368e-14	2.543937747734e-12
"Cd52"	1332.54429709189	-1.13315845217915	0.34031272088313	-3.32975637595486	0.000869220013594094	0.00442264891891603
"Rasgrp2"	3674.37492654584	-1.13358799594624	0.202805793990259	-5.58952470559438	2.27691971579368e-08	3.83490681392785e-07
"Map2k3os"	51.7355546315912	-1.13412890025404	0.38730359316621	-2.92826847017485	0.00340855588000784	0.01401746324274
"Dscr3"	802.501692470659	-1.13440136668811	0.13661506415035	-8.30363308573102	1.00975151256466e-16	6.40943168625683e-15
"Anxa3"	4605.5236973554	-1.13509962584146	0.158629157918215	-7.15568083912216	8.32586500373856e-13	3.0690786231229e-11
"Nck2"	496.622437007813	-1.13578455815727	0.299388692737681	-3.79367887200877	0.000148431615507878	0.000972257990520136
"Slc16a10"	1579.87443628766	-1.13580659215491	0.179780554380818	-6.31773884593213	2.65418039405756e-10	6.5338997352843e-09
"Mrpl47"	250.024039404611	-1.13651488701091	0.261762267570476	-4.34178270825424	1.41331272720505e-05	0.000124955912889366
"l7Rn6"	412.29092033982	-1.13715478461068	0.198540706506384	-5.7275649141206	1.01882457434774e-08	1.83479158395576e-07
"Armcx4"	1270.55739303967	-1.13957286017027	0.211375936132997	-5.39121378250579	6.99833569838895e-08	1.05721922956986e-06
"Trappc2"	157.493936644924	-1.14027160193452	0.293849445514981	-3.88046198261886	0.000104258241330349	0.00071140135783817
"Pou2f2"	662.574777350295	-1.14144257253596	0.21890265701537	-5.2143842751795	1.84428794961757e-07	2.54443430086128e-06
"Fth1"	13232.1906045085	-1.14199274625204	0.4398693897071	-2.59620872234932	0.00942587870689799	0.0324394148057722
"Cebpb"	4662.46841898847	-1.14200043142029	0.368087171636086	-3.10252711699865	0.00191875968256588	0.00866902116397063
"Parp11"	427.527896488689	-1.1454164020913	0.29551053779816	-3.87605941441466	0.000106161771785846	0.000723504997413888
"Aldh3b1"	1947.59618101039	-1.14604912360235	0.231521954650568	-4.95006672404808	7.41880425679018e-07	8.98316289605347e-06
"Scly"	1594.98979265418	-1.14821773188097	0.108131697149932	-10.6186970346806	2.43942235990028e-26	3.96896821889523e-24
"Aatk"	1367.19184045561	-1.15054361977918	0.105815922375127	-10.8730670579083	1.54904248760462e-27	3.00365704274566e-25
"Cfb"	195.318961576257	-1.15063141287992	0.25375841341775	-4.53435768841166	5.77790429508118e-06	5.60563641513873e-05
"Gpr65"	130.599493662593	-1.15070686345075	0.331411628186445	-3.47213786597551	0.000516331102226683	0.00282405979598868
"4632428N05Rik"	4962.46215184176	-1.15456651560037	0.393759180216213	-2.93216405765168	0.00336608878491523	0.0138912497814796
