"rowname"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"Sorbs2"	27.1411535268348	9.98411825392823	1.34897329024224	7.40127200897755	1.34886108799053e-13	4.06453288314642e-12
"Mmp14"	29.7644400457924	9.96219658695645	1.79000515560665	5.56545692382666	2.6146636945944e-08	3.40326217830639e-07
"Ephx1"	66.4735556941174	9.93994684442298	1.37078413027678	7.25128532266857	4.12834967975738e-13	1.16000599213329e-11
"Cav1"	20.5273483637528	9.92490578850716	2.31479468438391	4.28759658705918	1.80616729270444e-05	0.000130877006932061
"Abcc9"	29.1744126404396	9.90973330104867	1.4343681212198	6.9087796601484	4.88840530747301e-12	1.18912582819067e-10
"Il9r"	23.8769901610322	9.90973209906199	1.5709840477726	6.30797754637446	2.82705215620058e-10	5.29573590038644e-09
"Pf4"	67.1304640569664	9.90533272249531	1.25175587955186	7.91315054660779	2.50955581221774e-15	9.28897605685788e-14
"Ms4a4b"	45.5521556238044	9.90205007514251	3.51236409209627	2.81919807158509	0.00481437998380772	0.0177902143006171
"Fam46c"	183.875262365315	9.86845973446358	1.11975858666071	8.81302438938449	1.21814034824824e-18	6.58137722186893e-17
"Sema3a"	20.0688364894705	9.86319056261054	1.59686083025832	6.17661249854502	6.54915487775815e-10	1.15118592246256e-08
"Gdpd2"	42.1901699157388	9.86143036030643	1.46309829103977	6.74010107229245	1.5827649112482e-11	3.60523877269228e-10
"Serpinb6b"	51.2137401784067	9.83278030276789	1.30587737123543	7.52963526235666	5.08822525227827e-14	1.59894882519553e-12
"Card11"	56.5352278030458	9.7904339468331	1.41734580997142	6.90758308801896	4.92980231152417e-12	1.19730435319951e-10
"Apol10a"	26.3769361867844	9.77375488375502	1.55765238150007	6.2746701381104	3.50376309567343e-10	6.43038666831697e-09
"Tshr"	28.5173781963253	9.7311956641208	1.56895570674619	6.20233931543043	5.56299730098801e-10	9.9257279768961e-09
"Shank3"	20.2376518622984	9.73119540623891	1.54313915945638	6.30610359837349	2.86147540923867e-10	5.33527844292961e-09
